0	0	0	0	0	0	0	0	0	0.013051	0	0.018902	0.14893	0	0	0	0	0.32784	0.11103	0	0	0	0	0	0	0.06158	0	0	0.020745	0	0.014297	0	0	0.34674	0	0.069161	0.19649	0	0	0	0.048142	0	0	0	0	0	0	0	0	0	0	0	0	0.021703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.22894	0.010736	0.29681	0	0.023279	0.099138	0.25902	0.018902	0	0	0.017968	0.10814	0	0	0.018424	0	0.52072	0	0	0	0.067438	0	0	0	0.030847	0.023293	0	0	0	0	0.03578	0.033796	0	0.15378	0	0.061264	0.023935	0	0	0	0	0.02135	0	0	0	0	0.011032	0.016916	0	0.038656	0	0	0	0	0	0	0	0.026366	0	0	0	0.0049034	0	0	0	0.017419	0	0	0	0	0	0	0.016397	0	0	0	0.011076	0	0
0	0.03016	0	0	0	0	0	0	0	0	0.14893	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33591	0	0.047936	0	0	0	0.12138	0	0	0.044019	0.020262	0.053856	0.096565	0.068257	0	0.040948	0.20238	0	0	0	0	0	0	0	0	0	0	0.020304	0	0.18087	0	0	0	0	0	0	0	0	0	0	0	0.034475	0	0.014497	0	0	0	0.10588	0	0	0	0	0.036921	0.01347	0	0	0	0.028294
0.2675	0	0	0	0	0.021127	0.40514	0.39375	0	0.10073	0	0.017968	0	0	0	0	0.056262	0	0	0	0	0	0.10293	0	0	0	0	0.019771	0.28609	0.18275	0	0.032305	0	0.014959	0	0	0.045412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.25641	0.12271	0	0	0.16056	0	0	0.10814	0	0	0	0	0	0	0	0	0	0	0	0.079482	0	0	0	0.015103	0	0	0	0	0	0	0	0	0	0	0.36282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0084245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11618	0.23707	0.17836	0.10991	0	0	0.12413	0.014711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46688	0	0	0	0	0	0.075357	0.083202	0.038561	0	0	0.04903	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.54554	0	0	0	0.024646	0.049816	0	0	0	0	0	0.056262	0	0	0	0	0.62258	0	0.030542	0	0.45948	0	0	0.25143	0.12536	0	0.047554	0.046599	0	0	0	0.33317	0	0	0.21502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.32784	0.018424	0	0	0	0	0	0	0.45451	0	0	0	0	0	0	0.09469	0	0	0	0	0	0	0	0.073729	0	0	0.4197	0.043836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.11103	0	0	0	0	0	0.62258	0.45451	0	0	0	0	0	0	0	0.27684	0.020758	0	0	0	0	0	0	0.26033	0.050305	0	0.42525	0.049329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1.67	0	0	0	0	0.037966	0.16914	0	0.52072	0	0	0	0	0	0	0	0	0	0	0	0.048012	0	0	0	0.097241	0	0	0	0	0	0	0.020256	0	0.035172	0	0.027195	0	0	0	0	0	0.033288	0	0	0	0	0	0.032628	0	0.023721	0	0	0	0	0	0	0	0.045291	0	0	0	0	0	0	0	0.019832	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.060255	0	0	0	0	0	0	0	0	0.11618	0.030542	0	0	0	0	0	1.2914	0.012264	0	0	0.0048864	0.31002	0	0.59146	0	0	0	0.12306	0.21028	0.026135	0.33467	0.15633	0.039577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029155	0	0	0	0	0.030003	0	0.0086544	0	0	0	0	0.014168	0	0	0	0	0	0	0.0088192	0	0	0.0071872	0	0	0
0	0.60337	0	0	0	0	0	0	0.60448	0	0	0	0	0	0	0.23707	0	0	0	0	0	0	0	0.25385	0.1124	0	0.12737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035241	0	0	0	0	0	0	0.038209	0	0	0	0	0	0	0.04948	0	0	0	0	0	0.22532	0	0.027342	0	0	0.018362	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.99662	0	0	0	0.058895	0.054684	0	0	0	0	0	0.10293	0	0.17836	0.45948	0	0	0	1.2914	0	0	0	0	0.046306	0.24861	0.022399	0.026676	0.30116	0	0	0	0.12018	0.33349	0.077158	0.2672	0.17392	0.046695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13432	0	0	0	0	0.0097132	0	0.083828	0	0	0	0.028459	0	0	0	0	0	0	0	0.0099429	0.012578	0	0.022745	0	0	0
0	0.088542	0	0.21379	0.025584	0	0	0	0.6807	0	0	0.067438	0	0	0.079482	0.10991	0	0	0	0.048012	0.012264	0.25385	0	0	0.038464	0	0.07214	0.18331	0	0	0	0	0	0	0.049141	0	0	0	0.032699	0	0	0	0.011904	0	0.012666	0	0	0	0	0.06499	0	0	0	0	0	0	0.061753	0	0	0	0	0	0.040721	0	0.46478	0	0	0.011766	0.14814	0	0	0	0	0	0	0.059214	0	0	0	0.014215	0	0
0	0.38182	0	0	0	0	0	0	0.091987	0	0	0	0.33591	0	0	0	0	0	0	0	0	0.1124	0	0.038464	0	0	0.15486	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099328	0	0.076534	0	0	0	0	0	0	0	0	0	0	0.03907	0	0	0	0	0	0	0	0	0	0	0	0.16743	0	0.0089961	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.38884	0	0	0	0	0	0	0	0.06158	0	0	0	0	0	0.25143	0.09469	0.27684	0	0	0	0.046306	0	0	0	0.35283	0	0	0	0.026321	0	0	0.014197	0.12282	0.28294	0.28197	0.042561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028097	0.036909	0	0	0	0.036102	0	0	0	0	0.015276	0	0.0066684	0	0	0
0	0.23972	0.5971	0	0	0	0	0	0.048498	0	0	0	0.047936	0	0	0.12413	0.12536	0	0.020758	0	0.0048864	0.12737	0.24861	0.07214	0.15486	0.35283	0	0	0	0	0.034438	0	0	0.012791	0.17134	0.078453	0.24022	0.057532	0	0	0	0	0.052884	0	0	0	0	0	0	0.0056936	0	0	0	0.015972	0	0	0.052683	0	0	0	0	0	0.019695	0.019537	0.012653	0.019203	0.042122	0.91754	0	0	0	0.030419	0	0	0	0.067303	0.029161	0.02288	0.03285	0	0	0
0	0	0	0.38788	0	0.019328	1.2099	0.024659	0.040284	0.26637	0	0.030847	0	0.019771	0.015103	0.014711	0	0	0	0.097241	0.31002	0	0.022399	0.18331	0	0	0	0	0.05678	0.26595	0	0	0	0.01151	0.24264	0.027418	0.23333	0.062129	0.029207	0	0	0	0	0	0.036718	0	0	0	0	0.020446	0.046692	0	0.013021	0	0	0	0	0	0	0	0.015798	0.015245	0	0	0.11285	0	0	0	0.22541	0	0	0	0	0	0	0.062085	0.0091878	0.010267	0.0063998	0.0078013	0	0
0.16968	0	0	0	0	0.020082	0.064249	0.026093	0	0.043611	0.020745	0.023293	0	0.28609	0	0	0.047554	0	0	0	0	0	0.026676	0	0	0	0	0.05678	0	0.28109	0	0.03191	0.24289	0.20966	0	0	0.075472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.08741	0	0	0	0	0	0.24261	0.017312	0	0	0	0	0	0.18275	0	0	0.046599	0	0	0	0.59146	0	0.30116	0	0	0	0	0.26595	0.28109	0	0	0	0.067194	0.088587	0	0	0.044183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.014297	0	0.12138	0	0	0	0	0	0	0	0	0	0	0	0	0.026321	0.034438	0	0	0	0	0	0	0	0	0.1076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14692	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034902	0	0	0	0.40772	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.10285	0.032286	0	0.040799	0	0	0	0	0	0.032305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03191	0	0	0	0	0.33026	0.027745	0	0.021522	0	0.060714	0.55438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24289	0.067194	0	0	0	0.24752	0	0	0.07441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.056694	0.013229	0.013251	0.0086269	0	0.021642	0.34674	0.03578	0.044019	0.014959	0	0	0.33317	0.073729	0.26033	0	0.12306	0	0.12018	0	0	0.014197	0.012791	0.01151	0.20966	0.088587	0	0.33026	0.24752	0	0.012758	0	0.37354	0	0.01016	0.038271	0.041603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.026816	0.048124	0.011955	0	0.063999	0	0.033796	0.020262	0	0	0	0	0	0.050305	0.020256	0.21028	0	0.33349	0.049141	0	0.12282	0.17134	0.24264	0	0	0	0.027745	0	0.012758	0	1.3166	0.12491	0.14275	0.34525	0.06124	0.023486	0	0	0	0	0	0	0	0	0	0.010656	0	0	0	0	0	0	0	0	0	0	0.01027	0	0.016654	0.053441	0	0.0086629	0.068664	0.072129	0	0	0	0	0	0.0067083	0.30208	0.058844	0.042976	0.062884	0.030711	0	0
0	0	0	0	0	0	0	0	0	0	0.069161	0	0.053856	0	0	0	0	0	0	0	0.026135	0	0.077158	0	0	0.28294	0.078453	0.027418	0	0	0.1076	0	0	0	1.3166	0	0.11352	0.11938	0	0	0.10303	0	0	0	0	0	0	0	0	0	0	0	0	0.021926	0	0	0	0	0	0	0	0.017412	0	0.019655	0	0	0.010673	0.022303	0.014881	0	0	0.049435	0	0	0	0.065698	0.094419	0	0.028413	0	0	0
0	0	0.10466	0	0	0.036173	0.18146	0.065416	0	0.13579	0.19649	0.15378	0.096565	0.045412	0	0	0.21502	0.4197	0.42525	0.035172	0.33467	0	0.2672	0	0	0.28197	0.24022	0.23333	0.075472	0.044183	0	0.021522	0.07441	0.37354	0.12491	0.11352	0	1.0854	0.029982	0.049044	0.23539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030079	0.012294	0	0	0	0	0	0	0.037898	0.019573	0.035243	0.029676	0.01147	0	0
0	0	0	0	0	0	0.02919	0.009475	0	0.011307	0	0	0.068257	0	0	0	0	0.043836	0.049329	0	0.15633	0	0.17392	0	0	0.042561	0.057532	0.062129	0	0	0	0	0	0	0.14275	0.11938	1.0854	0	0.096655	0.13384	0.15438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015279	0	0	0	0	0	0	0	0.016013	0	0.012929	0.19115	0	0	0
0	0	0	0.023353	0.39038	0.097715	0.011069	0.014761	0.087109	0.015391	0	0.061264	0	0	0.36282	0	0	0	0	0.027195	0.039577	0	0.046695	0.032699	0	0	0	0.029207	0	0	0	0.060714	0	0.01016	0.34525	0	0.029982	0.096655	0	0.18647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013074	0	0	0	0.01673	0	0	0	0	0	0	0.040151	0	0.0086679	0.033251	0.03433	0	0
0	0	0	0	0.4476	0.036542	0	0	0	0	0	0.023935	0.040948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55438	0	0.038271	0.06124	0	0.049044	0.13384	0.18647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.048142	0	0.20238	0	0	0	0	0	0	0	0	0	0	0	0.099328	0	0	0	0	0	0	0	0	0.041603	0.023486	0.10303	0.23539	0.15438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10897
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15106	0	0	0	0	0	0	0.18103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17122	0.097715	0	0	0	0	0	0	0	0	0	0	0
0	0.38289	0	0	0	0	0	0	0.027563	0	0	0	0	0	0	0	0	0	0	0	0	0.035241	0	0.011904	0.076534	0	0.052884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20528	0	0	0	0.026319	0	0	0	0	0	0	0	0	0.57353	0	0.091362	0.39115	0	0.26118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41899	0	0	0	0	0	0.83739	0	0	0.3738	0.52939	0	0	0	0	0	0	0	0	0	0.060762	0	0	0	0
0	0	0	0.083081	0	0	0	0	0	0.028217	0	0.02135	0	0	0	0	0	0	0	0.033288	0	0	0	0.012666	0	0	0	0.036718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073399	0.30644	0	0.25372	0	0	0	0	0	0	0	2.0433	0	0	0	0.18383	0	0	0	0.3532	0	0	0	0	0	0	0	0	0	0	0.019648	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05219	0	0	0.017063	0	0	0.0084943	0	0	0.24924	0	0	0	0	0	0	0	0	0.025513	0	0	0	0	0	0	0	0.10639	0	0.050868	0	0	0	0	0.37063	0.48218	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05219	0	0.056485	0.30451	0	0.4231	0	0.25976	0	0.014875	0.14055	0	0	0	0	0	0	0	0	0.0057018	0	0	0	0.053421	0.012313	0	0	0.020824	0	0.0082912	0.020771	0	0.020437	0	0.092022	0.037845	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15106	0	0	0	0	0.056485	0	0.18783	0	0.28972	0	0	0	0.42354	0	0	0.028958	0	0	0	0.045296	0	0.23187	0	0	0	0	0.91094	0.071984	0.34386	0	0	0	0.020055	0	0	0.19923	0.026056	0.010878	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30451	0.18783	0	0	0.15564	0	0.02127	0	0.42577	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028814	0.023193	0	0	0.042015	0	0.017519	0.013952	0	0.081157	0	0.019378	0.022016	0
0	0	0	0.017585	0	0	0	0	0.25078	0	0	0.011032	0	0	0	0	0	0	0	0	0	0.038209	0	0.06499	0	0	0.0056936	0.020446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20528	0	0.073399	0.017063	0	0	0	0	0	0	0.071506	0	0	0.16123	0	0	0	0	0.027647	0	0.53567	0	0.6302	0.053549	0	0.028842	0.051562	0	0	0	0	0	0	0	0	0	0	0.088656	0	0
0	0	0	0.027426	0	0	0	0	0	0.087275	0	0.016916	0	0	0	0	0	0	0	0.032628	0	0	0	0	0	0	0	0.046692	0	0	0	0	0	0	0.010656	0	0	0	0	0	0	0	0	0	0.30644	0	0.4231	0.28972	0.15564	0	0	0.013081	0.32101	0	0.071231	0	0	0	0	0	0.20498	0	0	0	0	0	0	0	0.38964	0.035563	0	0	0	0	0.053495	0.025887	0	0.14326	0	0.012417	0.0093668	0
0	0	0	0	0	0	0	0	0	0	0	0	0.020304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013081	0	0.023812	0.13975	0	0	0	0	0.32939	0.074739	0	0	0	0	0	0	0.047013	0	0	0.035846	0	0.033886	0.022466	0	0.39558	0	0.041831	0.20897	0	0	0	0.059915
0	0	0	0.02375	0	0	0	0	0	0.024464	0	0.038656	0	0	0	0	0	0	0	0.023721	0	0	0	0	0	0	0	0.013021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25372	0.0084943	0.25976	0	0.02127	0.071506	0.32101	0.023812	0	0	0.028568	0.10563	0	0	0	0	0.72286	0	0	0	0.10148	0	0	0	0.063387	0.019767	0	0	0	0	0.038923	0.011742	0	0.14151	0	0.04129	0	0
0	0.018235	0	0	0	0	0	0	0	0	0.021703	0	0.18087	0	0	0	0	0	0	0	0	0	0	0	0.03907	0	0.015972	0	0	0	0.14692	0	0	0	0	0.021926	0	0	0	0	0	0	0.026319	0	0	0	0	0	0	0	0	0.13975	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29842	0	0.061855	0	0	0	0.13081	0	0	0.021808	0	0.075517	0.067303	0	0	0	0.18107
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18103	0	0	0	0	0.014875	0.42354	0.42577	0	0.071231	0	0.028568	0	0	0	0	0	0	0	0	0	0	0.046166	0	0	0	0	0.033756	0.21614	0.1171	0	0.0319	0	0.032026	0.0074877	0	0.10038	0	0.007013	0.021105	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24924	0.14055	0	0	0.16123	0	0	0.10563	0	0	0	0	0	0	0	0	0	0	0	0.066387	0	0	0	0.021143	0	0	0	0	0	0	0	0	0	0	0.26845	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46688	0	0	0	0	0.029155	0.04948	0.13432	0.061753	0	0	0.052683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17957	0.32256	0.1536	0.187	0	0	0.10916	0.008104	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41899	0	0	0	0.028958	0	0	0	0	0	0	0	0	0	0	0	0.50087	0	0	0	0.46658	0	0	0.13717	0.095625	0	0	0.13912	0	0	0	0.28802	0	0	0.11431	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32939	0	0	0	0	0	0	0	0.29326	0	0	0	0	0	0	0.11195	0	0	0	0	0	0	0	0.069101	0	0	0.42841	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074739	0	0	0	0	0	0.50087	0.29326	0	0	0	0	0	0	0	0.25157	0.02648	0	0	0	0	0	0	0.19424	0	0	0.35568	0.061885	0	0	0
0	0	0	0.029644	0	0	0	0	0	0.033757	0	0.026366	0	0	0	0	0	0	0	0.045291	0	0	0	0	0	0	0	0.015798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0433	0	0	0	0	0.027647	0.20498	0	0.72286	0	0	0	0	0	0	0	0	0	0	0	0.043532	0	0	0	0.092412	0	0	0	0	0	0	0	0	0.048009	0	0.013514	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030003	0	0.0097132	0	0	0	0	0.015245	0	0	0	0	0	0	0.01027	0.017412	0	0	0	0	0	0	0	0	0	0	0	0.045296	0	0	0	0	0	0	0	0	0.17957	0	0	0	0	0	0	1.1263	0.010256	0	0	0.0035113	0.4218	0	0.46181	0	0	0	0.13959	0.15752	0.020508	0.28491	0.23428	0.027045	0	0
0	0.020695	0	0	0	0	0	0	0.053812	0	0	0	0	0	0	0.075357	0	0	0	0	0	0.22532	0	0.040721	0	0	0.019695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57353	0	0	0	0	0	0	0.53567	0	0	0	0	0	0	0.32256	0	0	0	0	0	0	0	0.28359	0.074057	0	0.12515	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083202	0	0	0	0	0.0086544	0	0.083828	0	0	0	0.019537	0	0	0	0	0	0	0	0.016654	0.019655	0	0	0	0	0	0	0	0.83739	0	0	0	0.23187	0	0	0	0	0	0	0.046166	0	0.1536	0.46658	0	0	0	1.1263	0	0	0	0	0.046128	0.23423	0.058186	0	0.21091	0	0	0	0.11274	0.28904	0.076862	0.1667	0.33678	0.026008	0	0
0	0.0063971	0	0.019032	0	0	0	0	0.064359	0.013807	0	0.0049034	0	0	0.0084245	0.038561	0	0	0	0	0	0.027342	0	0.46478	0	0	0.012653	0.11285	0	0	0	0	0	0	0.053441	0	0	0	0.013074	0	0	0	0.091362	0	0.18383	0.025513	0.0057018	0	0	0.6302	0	0	0.10148	0	0	0.066387	0.187	0	0	0	0.043532	0.010256	0.28359	0	0	0.02703	0	0.056074	0.21941	0	0	0	0	0	0	0.035407	0	0	0	0.057715	0	0
0	0.050703	0	0	0	0	0	0	0	0	0	0	0.034475	0	0	0	0	0	0	0	0	0	0	0	0.16743	0	0.019203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39115	0	0	0	0	0	0	0.053549	0	0	0	0.29842	0	0	0	0	0	0	0	0	0.074057	0	0.02703	0	0	0.13497	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19872
