-5.0233	-19.8202	27.7626
-40.1777	-5.7150	48.1723
-4.4128	84.1842	10.1119
-25.9005	2.6679	-37.4499
-36.6339	42.7559	-27.3061
-41.6628	73.4422	25.9382
-51.5841	28.4917	-31.5142
-7.4754	50.4993	15.2024
-30.2352	92.0909	-9.2130
-23.4929	-35.1584	-17.5774
-15.2247	69.6323	-11.9628
-6.3554	-43.4295	-15.9654
-60.0097	25.3244	-16.6542
-25.8921	30.2167	-25.2628
-6.0299	34.6419	57.7780
-50.0360	-17.0588	12.4353
-42.6547	-43.3046	-11.0981
-45.7884	-30.4930	3.4763
-11.9878	84.2545	-2.0742
-44.6079	26.6963	41.0443
-6.1390	22.5259	38.7217
-39.1807	11.1242	45.6335
-8.4514	62.4375	32.0556
-5.1334	-38.5377	5.9144
-31.7302	-47.3578	18.1115
-8.0696	-28.0712	45.2175
-21.2115	70.7048	43.7760
-56.6949	9.9965	-8.7156
-54.3795	42.6149	27.5543
-8.3437	-67.1631	-6.1458
-33.3137	-17.5533	-36.7842
-45.9451	22.8056	4.5843
-39.5121	1.0963	-1.4754
-11.7502	20.8100	3.2437
-15.8933	-9.7090	8.0811
-27.7618	0.0236	-2.6356
-21.3783	5.2634	-4.2635
-26.8917	23.2368	-19.0899
-24.7285	4.8454	-23.1484
-10.6745	-13.1625	-9.5324
5.6709	-19.6705	28.7424
42.1164	-8.3943	47.4517
6.2937	83.3621	12.2882
24.3316	0.8540	-37.8748
36.0389	41.0765	-28.0001
47.0468	69.7440	25.2294
52.0698	26.9122	-33.6875
8.5576	49.5379	15.0988
33.8887	90.3602	-9.8044
23.5255	-34.8767	-18.1411
13.6314	68.7478	-12.2201
7.5407	-42.2032	-15.1126
60.7088	23.5048	-23.4642
26.4772	28.4156	-25.7132
8.9302	32.5310	56.6680
49.3355	-16.5490	10.1359
42.8373	-43.8498	-12.0344
48.2566	-29.8439	3.4568
13.6665	82.2933	-2.2044
45.1664	24.0619	40.2340
5.6196	21.5389	38.6694
43.0731	14.6181	42.1652
10.7874	61.4954	31.9136
6.6294	-38.3816	6.8814
33.4541	-49.1677	16.3994
9.0280	-27.9687	45.0126
23.6780	71.0594	44.3459
57.6410	9.5385	-11.1057
55.7223	35.9582	27.9631
9.8143	-67.1399	-7.4715
34.0081	-17.1499	-37.5913
47.0310	21.2478	3.6470
39.5557	-0.7161	-4.4620
12.8315	19.8999	3.0377
17.2416	-9.4249	8.7919
27.8050	-1.8439	-4.2324
23.5151	4.5606	-3.6051
28.6835	21.4549	-19.5788
25.4954	2.9458	-24.6812
10.6935	-11.9770	-9.8773
