0	52	0	0	0	0	0	0	0	1152	0	0	0	0	0	72	0	0	99	7046	346	1895	101	0	0	0	549	0	0	3272	0	0	0	124	0	0	0	0	0	0	0	2206	57	4145	0	0	0	370	0	62	0	0	0	0	0	0	97	1252	0	0	269	0	0	0	7945	910	0	0	0	0	0	0	66	0	450	182	851	0	262	0	0	0	0	0	0	0	0	0	0	0	0	1711	0	0	0	0	0	0	0	73	1245	0	163	0	0	0	0	304	0	0	500	0	0	0	0	0	0	0	0	0	0	0	256	0	1931	0	0	0	0	0	0	0	0	0	0	0	187	0	104	0	0	0	0	0	0	1570	1582	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0
0	0	0	812	0	0	386	0	0	0	0	0	0	747	389	6739	0	248	0	0	0	0	0	0	0	155	0	0	1324	0	0	0	108	153	57	0	0	0	0	1162	0	0	0	0	0	0	0	60	3983	0	0	2110	0	2178	0	0	0	0	0	0	0	0	0	0	0	0	123	3322	0	0	0	51	0	0	0	374	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0	181	89	0	0	0	729	0	0	0	0	0	0	0	269	58	221	0	0	0	0	0	0	0	0	0	0	0	0	460	0	0	0	0	0	0	0	0	0	0	0	0	93	206	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	747	148	0	658	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	85	420	75	321	558	104	0	0	0	0	0	0	0	382	0	0	2731	0	140	0	0	0	0	0	0	0	1361	0	0	0	0	0	0	0	0	0	361	105	0	0	992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	383	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	236	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	739	0	0	0	0	0
324	0	0	0	169	0	0	0	0	0	0	389	0	658	0	1992	270	205	66	69	0	0	0	550	501	1051	590	122	1591	0	0	0	0	77	0	0	1076	255	0	0	158	0	76	0	419	0	0	563	197	259	0	6096	6132	7068	0	957	0	75	155	58	0	1329	0	0	0	193	1283	2495	2032	0	0	1133	528	0	593	12041	1357	122	0	0	0	84	0	0	0	207	525	456	0	0	0	0	740	69	1411	8270	4757	0	0	0	0	0	0	0	128	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	171	0	0	3880	2751	2642	0	0	0	0	0	0	0	141	0	0	0	513	0	853	53	0	0	0	0	0	86	12952	0	0	0	0	0
152	0	2268	323	1995	6600	4902	2057	232	56	72	6739	0	355	1992	0	1582	1236	194	236	0	84	0	129	69	0	306	238	3324	377	168	0	0	66	61	0	0	0	0	418	376	346	126	72	269	378	145	2558	2719	0	0	801	1001	8578	0	88	275	207	0	0	0	235	58	0	84	4610	164	2859	2522	677	197	0	122	0	6684	6780	8886	1334	478	174	0	172	0	144	265	539	648	875	1135	0	0	0	563	0	318	5091	7560	0	0	0	0	0	0	0	299	0	0	0	117	2839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	1225	1095	1910	0	0	0	0	0	0	0	218	0	0	0	5264	0	1642	2052	0	0	0	0	0	270	6248	181	0	0	0	0
0	0	721	513	0	0	0	0	0	0	0	0	0	0	270	1582	0	2545	205	317	0	0	413	113	74	258	1074	2045	1080	287	0	0	121	192	1088	131	0	0	0	0	1900	237	935	0	1484	0	578	9699	2477	0	0	0	0	391	0	146	232	264	0	0	0	0	169	0	0	174	1409	0	125	0	0	0	116	0	0	567	6113	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	0	56	70	0	0	0	0	0	0	0	248	0	0	205	1236	2545	0	54	74	0	62	973	491	0	62	124	142	120	0	318	222	0	173	591	0	0	0	0	0	292	97	555	0	101	0	760	2311	2059	0	0	0	0	347	0	0	80	61	0	0	0	0	689	80	0	74	123	0	0	0	0	0	68	0	0	531	2897	0	0	59	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1455	0	0	0	0	0	0	0	0	99	0	0	0	66	194	205	54	0	1875	1541	0	67	0	1707	0	250	0	0	0	0	0	0	189	0	0	245	490	0	0	0	1400	85	55	0	0	0	754	0	160	0	0	0	57	0	651	3210	3878	2188	589	112	0	0	0	365	0	0	0	0	0	0	1061	2296	0	199	356	1415	0	104	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	95	0	0	0	0	0	0	0	755	7046	0	0	0	69	236	317	74	1875	0	831	111	192	0	798	0	974	0	0	3204	0	0	228	319	78	0	54	59	0	0	0	1175	103	527	0	0	0	1119	0	133	0	0	0	0	0	3290	297	7674	604	0	161	0	0	0	5305	539	0	0	0	0	0	617	449	213	763	415	2104	159	349	64	0	0	0	0	0	0	0	0	0	0	0	1201	0	0	0	0	0	0	0	80	945	0	84	0	0	85	0	240	0	0	506	0	0	0	0	0	0	0	0	0	0	0	214	0	1412	0	0	0	0	0	0	0	0	0	0	0	163	0	113	0	0	0	0	0	0	1181	1239	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0
0	1828	0	0	0	0	0	0	0	0	346	0	0	0	0	0	0	0	1541	831	0	1448	406	0	0	0	0	0	0	0	0	0	0	0	0	0	564	0	0	0	0	354	0	195	0	0	0	0	0	829	1296	0	0	0	0	0	532	1109	158	2333	1726	0	0	0	325	0	0	0	0	0	0	1095	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	703	0	0	0	0	0	0	0	355	1895	0	0	0	0	84	0	62	0	111	1448	0	519	57	0	0	0	0	0	822	111	0	0	181	0	0	124	135	0	0	0	2605	358	5923	0	0	0	198	0	381	592	0	0	0	0	0	0	0	0	184	2069	0	50	0	769	129	0	0	0	0	0	187	84	0	483	848	2001	0	314	123	145	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	155	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	154	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0
0	0	0	0	0	167	184	59	230	1083	101	0	0	0	0	0	413	973	67	192	406	519	0	228	0	0	158	107	0	217	243	156	0	157	1549	0	62	0	0	0	0	124	1689	876	94	0	0	421	0	314	0	0	0	0	0	67	0	142	58	0	1358	0	385	0	195	721	0	0	0	122	204	73	0	0	159	714	1783	116	3630	1003	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3217	0	0	0	468	150	0	0	0	0	0	0	343	0	550	129	113	491	0	0	0	57	228	0	0	0	0	0	0	0	2000	152	0	332	777	0	92	0	96	0	54	86	397	0	0	0	1916	751	0	0	0	0	0	0	0	0	0	0	0	0	0	966	1643	2255	0	55	0	0	0	377	0	92	56	0	452	3335	1730	124	92	90	133	269	0	0	0	656	409	0	0	0	0	0	0	0	0	261	637	0	0	0	0	0	0	0	390	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	137	68	99	0	93	0	0	0	0	0	0	0	0	0	1382	0	0	0	0	88
0	0	0	0	0	0	0	0	0	0	0	0	0	0	501	69	74	0	1707	798	0	0	0	0	0	3370	3742	0	0	584	0	0	0	313	0	270	1337	1630	0	0	174	0	116	0	116	0	0	266	0	391	0	145	0	137	2960	8417	0	518	1235	169	0	0	0	0	0	54	233	155	109	0	0	2373	6238	0	0	100	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	116	491	0	0	0	0	0	0	0	155	0	0	1051	0	258	62	0	0	0	0	0	0	3370	0	1427	715	59	107	0	0	132	1696	0	3561	189	723	0	0	3581	0	0	0	423	0	0	530	480	0	0	0	0	0	2153	3339	0	0	0	0	0	0	0	0	0	184	4655	620	0	0	0	400	1420	369	108	102	540	73	0	0	0	0	0	588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	627	1415	0	256	0	0	0	0	0	72	0	0	0	0	0	0	0	0	553	309	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	488	1339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	235	0	0	0	0	0	369	0	549	0	0	0	590	306	1074	124	250	974	0	0	158	0	3742	1427	0	89	0	6262	0	0	117	56	59	0	147	82	0	0	1174	0	66	0	413	149	0	1621	100	0	0	0	0	166	0	8436	0	188	0	0	0	0	0	0	2262	1511	5699	0	209	0	80	0	923	0	744	497	2486	620	503	0	0	0	0	562	0	0	0	0	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	1841	800	0	1742	0	0	0	142	0	243	0	63	0	0	196	0	0	88	0	731	0	0	0	0	0	0	0	0	78	524	0	0	0	0	0	0	0	0	57	1841	1440	0	0	0	807	0	77	0	77	0	51	0	127	0	0
0	0	2235	457	0	0	0	0	0	0	0	0	0	0	122	238	2045	142	0	0	0	0	107	0	0	715	89	0	5187	0	0	0	0	0	158	0	0	0	0	0	280	0	141	0	11346	0	0	2042	693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1016	8326	178	91	0	0	0	0	0	1679	903	3125	1385	762	83	0	0	0	1902	0	0	0	0	201	0	0	0	0	0	0	0	781	0	0	0	0	0	0	0	0	0	163	179	2244	2556	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2273	676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2133	882	0	548	0	0	0	0	0	0	814	0	0	0	0	0
0	0	2319	1624	0	0	0	160	0	0	0	1324	0	0	1591	3324	1080	120	0	0	0	0	0	0	0	59	0	5187	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	14434	0	0	980	417	0	0	197	0	1315	0	0	0	0	0	0	0	0	0	0	0	1053	139	5073	9297	0	0	0	0	0	2089	2195	3563	2304	978	192	0	0	0	823	387	0	0	200	941	0	0	0	536	0	0	2879	3772	0	0	0	0	0	0	0	0	0	0	0	958	8027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1312	198	0	0	0	0	0	0	0	744	0	0	0	0	0	0	0	0	0	0	0	2609	0	1852	4391	0	0	0	0	0	0	5952	0	0	0	0	0
0	0	977	0	54	392	878	1187	1745	652	3272	0	0	0	0	377	287	0	0	3204	0	822	217	0	584	107	6262	0	0	0	0	55	0	169	0	0	0	0	0	0	414	0	142	819	0	2914	0	647	0	0	0	0	0	59	0	1968	0	684	0	0	123	0	0	0	9614	3489	557	0	0	0	3206	0	255	0	827	585	2008	433	463	54	79	0	0	558	0	0	0	0	0	755	0	551	0	0	0	0	0	0	0	0	232	0	0	0	0	65	279	1463	739	0	3946	0	0	0	109	0	0	0	0	0	0	0	0	0	390	193	557	0	0	0	0	0	0	0	0	0	461	0	0	0	0	0	0	0	0	1052	3297	1030	0	0	0	1747	0	91	0	98	0	78	0	83	0	0
641	0	0	0	133	544	167	162	123	0	0	0	0	0	0	168	0	318	0	0	0	111	243	2000	0	0	0	0	0	0	0	820	0	0	281	0	0	0	0	0	0	110	256	51	0	0	0	541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2718	794	0	490	0	0	0	3632	81	0	0	0	82	4022	1620	0	69	95	909	451	0	0	0	494	701	0	0	0	0	0	0	0	0	0	677	0	0	0	0	0	0	0	590	0	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	238	0	358	0	0	0	112	0	0	0	0	0	1986	0	0	0	0	410
0	0	0	0	0	694	345	279	198	0	0	0	0	0	0	0	0	222	0	0	0	0	156	152	0	0	0	0	0	55	820	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	826	0	0	746	0	0	0	501	104	0	0	0	0	526	691	0	119	171	1526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	268	0	0	0	0	0	0	0	108	0	0	0	0	121	0	0	228	0	0	0	0	0	132	117	0	0	0	0	0	0	957	448	220	0	0	0	0	1321	0	0	0	0	0	0	820	78	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	55	0	484	0	0	0	0	0	0	124	153	181	76	77	66	192	173	189	319	0	181	157	332	313	1696	56	0	0	169	0	0	957	0	1470	4010	0	1756	132	0	2931	290	2014	84	0	0	284	2068	381	0	0	187	0	0	190	130	190	248	83	0	0	0	0	0	144	119	0	0	0	0	0	174	4112	2450	650	269	1351	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	57	89	0	0	61	1088	591	0	78	0	0	1549	777	0	0	59	158	78	0	281	0	448	1470	0	0	0	0	0	0	166	0	3987	0	102	0	447	2821	150	0	0	0	0	0	0	0	0	58	0	0	0	0	275	164	0	0	119	0	0	0	0	0	114	0	281	368	1518	0	372	961	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	131	0	0	0	0	0	0	0	270	3561	0	0	0	0	0	0	220	4010	0	0	0	280	0	0	3665	0	0	0	0	0	0	516	300	0	0	278	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	1179	1544	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	420	1076	0	0	0	245	54	564	124	62	92	1337	189	147	0	0	0	0	0	0	0	0	0	0	995	0	0	0	75	558	0	0	0	0	0	140	2861	0	1016	0	0	176	389	52	51	1241	1099	210	0	0	0	0	0	0	238	0	0	0	7493	1719	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	75	255	0	0	0	490	59	0	135	0	0	1630	723	82	0	0	0	0	0	0	1756	0	280	995	0	0	0	256	114	96	50	0	0	0	312	59	68	0	261	0	0	478	290	62	56	953	0	0	0	0	0	0	0	0	67	0	0	0	2850	6123	0	305	124	438	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	729	321	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	91	0	0	0	0	0	125	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	89	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1162	0	558	0	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	223	0	0	0	0	0	0	0	0	0	104	158	376	1900	292	0	0	0	0	0	54	174	3581	1174	280	0	414	0	0	1321	2931	166	3665	0	256	91	0	0	0	146	0	0	0	225	3368	876	0	0	339	0	0	0	347	0	0	0	0	0	0	0	0	0	0	574	0	0	0	0	154	1080	2208	0	367	2307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97	2064	0	0	73	0	0	0	0	169	2206	0	0	0	0	346	237	97	1400	1175	354	2605	124	86	0	0	0	0	0	0	110	0	0	290	0	0	75	114	0	0	0	0	167	3099	0	0	118	1155	60	65	242	0	0	0	0	0	3237	185	0	0	109	0	0	0	214	168	0	0	0	0	0	121	290	0	833	1038	3174	0	185	99	71	0	0	0	0	0	0	0	0	0	0	548	0	0	0	0	0	0	0	0	485	0	0	0	0	0	0	504	0	0	702	0	0	0	0	0	0	0	0	0	0	0	174	0	920	0	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	609	375	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0
