1.106777e-02	5.902810e-03
1.420642e-02	2.204444e-03
1.623273e-02	5.656859e-03
1.494124e-02	9.307654e-03
8.239339e-02	-9.838020e-04
8.327901e-02	-3.184198e-03
8.263934e-02	-1.303537e-02
8.327901e-02	-1.151210e-02
8.632859e-02	-2.705455e-03
8.646321e-02	-9.797530e-04
6.517686e-02	9.346116e-03
5.903012e-02	1.151210e-02
7.544099e-02	6.123457e-03
7.544099e-02	6.123457e-03
3.320331e-02	1.795438e-02
3.747556e-02	1.518617e-02
6.197950e-02	-6.148760e-03
6.196938e-02	-3.429136e-03
3.943506e-02	1.518617e-02
3.943506e-02	1.518617e-02
4.869818e-02	2.705455e-03
5.756049e-02	3.184198e-03
9.405630e-02	-1.322667e-02
-3.784862e-01	-1.678769e-02
-3.815385e-01	-6.104615e-03
-9.800451e-01	-4.944103e-02
-9.862451e-01	-4.944103e-02
1.959506e-02	4.163951e-03
-1.641086e-02	2.473876e-02
-1.098831e-01	3.968000e-02
-1.984000e-01	3.968000e-02
-2.838646e-01	3.968000e-02
-4.013785e-01	4.273231e-02
-4.761600e-01	4.273231e-02
-5.753600e-01	4.273231e-02
-6.654031e-01	3.968000e-02
-7.584985e-01	3.510154e-02
-8.348062e-01	3.357538e-02
-8.440585e-01	2.330564e-02
6.911207e-02	4.919010e-04
7.176691e-02	-7.348150e-04
7.796628e-02	-7.624463e-03
8.009482e-02	-1.028741e-02
7.550678e-02	4.919010e-04
7.838025e-02	-9.797530e-04
7.698248e-02	-1.278942e-02
7.715556e-02	-1.175704e-02
6.345521e-02	6.640661e-03
6.270420e-02	9.062716e-03
8.854215e-02	-1.008397e-02
8.866765e-02	-9.552593e-03
6.862016e-02	6.148760e-03
6.711309e-02	5.388642e-03
8.952595e-02	1.721653e-03
9.087210e-02	-2.449380e-04
6.911207e-02	-4.427107e-03
7.176691e-02	-6.368395e-03
6.173355e-02	-1.475702e-03
6.637827e-02	-1.469630e-03
8.288529e-02	2.213554e-03
8.401383e-02	3.184198e-03
1.861531e-02	2.277926e-02
2.449383e-02	2.253432e-02
1.959506e-03	2.449383e-02
7.206347e-02	-8.608264e-03
7.642074e-02	-1.273679e-02
6.763636e-02	-9.346116e-03
7.299161e-02	-9.797531e-03
2.680860e-02	1.770843e-02
3.184198e-02	1.592099e-02
6.098963e-02	9.062716e-03
-3.479631e-01	2.289231e-02
7.796628e-02	-2.951405e-03
7.838025e-02	-5.388642e-03
7.919603e-02	-3.935207e-03
8.278914e-02	-6.858272e-03
7.845818e-02	4.919008e-03
7.862519e-02	4.163951e-03
1.128912e-01	4.919010e-04
1.146311e-01	3.184198e-03
-1.327754e-01	-1.526154e-03
-1.343015e-01	4.578462e-03
9.419901e-02	-1.623273e-02
9.601580e-02	-1.249185e-02
1.074803e-01	1.131372e-02
1.050785e-01	1.494124e-02
-2.302420e-02	2.424889e-02
-1.281969e-01	3.815385e-02
-2.335015e-01	4.120615e-02
-3.739077e-01	4.120615e-02
-5.265231e-01	3.968000e-02
-6.989785e-01	3.815385e-02
-8.409108e-01	3.204923e-02
-9.039918e-01	3.878974e-03
-9.077118e-01	2.638974e-03
-1.224691e-02	2.522864e-02
1.175704e-02	2.424889e-02
-1.205662e-01	3.815385e-02
-2.731815e-01	3.968000e-02
-4.685292e-01	4.120615e-02
-6.577723e-01	3.815385e-02
-8.271754e-01	3.204923e-02
-8.082963e-03	2.473876e-02
-1.892431e-01	3.815385e-02
-3.784862e-01	4.120615e-02
-5.829908e-01	4.120615e-02
-7.676554e-01	3.662769e-02
-8.953118e-01	5.118974e-03
-9.444985e-01	-3.786769e-02
-9.399518e-01	-3.580103e-02
-9.515251e-01	-3.786769e-02
2.336529e-02	9.100165e-03
2.498370e-02	3.919012e-03
-5.387323e-01	9.156923e-03
-5.417846e-01	3.510154e-02
1.281402e-01	-1.451107e-02
1.268780e-01	-1.004247e-02
1.264185e-01	-9.838020e-04
1.241837e-01	2.449383e-03
1.291240e-01	1.180562e-02
1.121817e-01	1.322667e-02
1.367484e-01	-1.574083e-02
1.374104e-01	-1.396148e-02
1.315835e-01	-2.951405e-03
1.303072e-01	-7.348150e-04
1.340430e-01	1.303537e-02
1.268780e-01	1.224691e-02
-9.730185e-01	-2.050769e-02
-9.833518e-01	-1.802769e-02
1.286321e-01	-6.148760e-03
1.290825e-01	-4.408889e-03
1.227293e-01	-1.598678e-02
1.217343e-01	-1.224691e-02
1.160886e-01	4.181157e-03
1.143862e-01	7.593086e-03
-9.300318e-01	-2.543590e-04
-9.130851e-01	3.052308e-03
-6.821908e-01	-1.220923e-02
-6.928738e-01	2.136615e-02
-9.585518e-01	-1.596103e-02
-9.606185e-01	-1.678769e-02
-9.808718e-01	-1.513436e-02
-9.767385e-01	-1.802769e-02
-1.017245e+00	-1.637436e-02
-1.013938e+00	-2.381436e-02
-1.025098e+00	-1.844103e-02
-1.023032e+00	-1.720103e-02
-1.008565e+00	-1.430769e-02
-9.701251e-01	-1.761436e-02
-9.903785e-01	-1.430769e-02
-9.767385e-01	-4.034769e-02
-9.899651e-01	-3.042769e-02
-6.959262e-01	-1.220923e-02
-6.989785e-01	1.831385e-02
-7.035569e-01	-9.156923e-03
-1.024272e+00	-3.249436e-02
-1.018072e+00	-3.332103e-02
-8.957251e-01	9.665641e-03
-8.783651e-01	1.338564e-02
-9.630985e-01	-1.926769e-02
-9.531785e-01	-2.422769e-02
-9.945118e-01	-3.869436e-02
-8.824985e-01	1.503897e-02
-9.990585e-01	-1.802769e-02
-1.007738e+00	-3.621436e-02
8.952595e-02	-3.935207e-03
8.989235e-02	-4.653827e-03
7.034182e-02	4.427107e-03
7.103210e-02	5.143704e-03
5.583074e-02	6.148760e-03
5.290667e-02	4.898765e-03
9.871012e-02	-1.641086e-02
4.408889e-03	2.449383e-02
1.665580e-02	2.302420e-02
-6.368395e-03	2.473876e-02
8.327901e-03	2.302420e-02
7.993388e-02	9.592066e-03
6.443901e-02	2.459504e-03
6.686815e-02	3.429136e-03
1.214995e-01	-6.640661e-03
1.209995e-01	-3.184198e-03
6.956247e-02	9.307654e-03
3.453630e-02	1.616593e-02
7.304727e-02	-1.820033e-02
7.617580e-02	-1.690074e-02
7.895008e-02	9.346116e-03
7.715556e-02	1.224691e-02
8.731240e-02	5.164959e-03
8.793284e-02	5.143704e-03
9.419901e-02	-2.951405e-03
9.724049e-02	-1.959506e-03
1.155967e-01	-1.795438e-02
1.126453e-01	-2.951405e-03
1.129165e-01	-2.449380e-04
9.405630e-02	1.739062e-02
6.911207e-02	1.278942e-02
7.127704e-02	1.224691e-02
8.854215e-03	3.443306e-03
9.552593e-03	1.714568e-03
7.304727e-02	9.100165e-03
7.225679e-02	1.004247e-02
7.772033e-02	9.346116e-03
7.838025e-02	1.151210e-02
9.444496e-02	-5.902810e-03
9.454617e-02	-2.694321e-03
-2.694321e-03	2.424889e-02
2.473876e-02	2.228938e-02
2.032988e-02	2.277926e-02
-6.898215e-01	-1.068308e-02
-1.465108e-01	-3.052308e-03
6.837422e-02	1.082182e-02
6.147951e-02	1.494124e-02
5.189554e-02	1.401917e-02
5.462123e-02	1.126716e-02
7.968793e-02	6.886612e-03
7.984988e-02	7.348148e-03
7.427702e-02	1.008397e-02
7.323654e-02	9.797531e-03
6.468496e-02	1.401917e-02
5.731556e-02	1.690074e-02
5.952000e-02	1.426512e-02
6.613333e-02	1.273679e-02
7.255537e-02	1.328132e-02
7.078716e-02	1.469630e-02
9.381136e-02	-4.898765e-03
9.381136e-02	-4.898765e-03
1.313375e-01	-1.205157e-02
1.249185e-01	-8.327901e-03
1.165805e-01	9.346116e-03
1.134064e-01	1.126716e-02
1.210076e-01	-2.951405e-03
1.222242e-01	-1.224691e-03
9.223141e-02	-1.180562e-02
9.307654e-02	-1.004247e-02
1.256807e-01	-1.205157e-02
1.305521e-01	-9.552593e-03
1.214995e-01	2.213554e-03
1.209995e-01	7.103210e-03
-2.694321e-03	2.473876e-02
-7.020308e-02	3.662769e-02
-1.449846e-01	3.815385e-02
-2.396062e-01	3.968000e-02
-3.433846e-01	4.273231e-02
-4.456369e-01	4.273231e-02
-5.463631e-01	4.273231e-02
-6.257231e-01	3.968000e-02
-7.142400e-01	3.662769e-02
-8.088615e-01	3.357538e-02
-7.857785e-01	2.785231e-02
-8.911785e-01	8.425641e-03
1.494124e-02	2.400395e-02
2.939259e-02	2.351407e-02
-8.088615e-02	3.662769e-02
-1.602462e-01	3.815385e-02
-2.518154e-01	4.120615e-02
-3.693292e-01	4.273231e-02
-4.563200e-01	4.273231e-02
-5.631508e-01	4.120615e-02
-6.364062e-01	4.120615e-02
-7.386585e-01	3.662769e-02
-8.180185e-01	3.357538e-02
-1.663508e-01	3.815385e-02
-2.609723e-01	4.120615e-02
-3.968000e-01	4.273231e-02
-4.975262e-01	3.815385e-02
-5.326277e-01	4.273231e-02
-2.179951e-02	2.424889e-02
-3.086222e-02	2.424889e-02
-1.343015e-01	3.815385e-02
-2.197662e-01	4.120615e-02
-3.143877e-01	4.273231e-02
-4.059569e-01	4.425846e-02
-4.883692e-01	4.120615e-02
-5.967262e-01	4.273231e-02
-6.882954e-01	3.815385e-02
-7.737600e-01	3.662769e-02
-8.485415e-01	3.357538e-02
-8.684451e-01	1.751897e-02
-9.147385e-01	1.589740e-04
