1.106777e+01	5.902810e+00	0
1.420642e+01	2.204444e+00	0
1.623273e+01	5.656859e+00	0
1.494124e+01	9.307654e+00	0
8.239339e+01	-9.838020e-01	0
8.327901e+01	-3.184198e+00	0
8.263934e+01	-1.303537e+01	0
8.327901e+01	-1.151210e+01	0
8.632859e+01	-2.705455e+00	0
8.646321e+01	-9.797530e-01	0
6.517686e+01	9.346116e+00	0
5.903012e+01	1.151210e+01	0
7.544099e+01	6.123457e+00	0
7.544099e+01	6.123457e+00	0
3.320331e+01	1.795438e+01	0
3.747556e+01	1.518617e+01	0
6.197950e+01	-6.148760e+00	0
6.196938e+01	-3.429136e+00	0
3.943506e+01	1.518617e+01	0
3.943506e+01	1.518617e+01	0
4.869818e+01	2.705455e+00	0
5.756049e+01	3.184198e+00	0
9.405630e+01	-1.322667e+01	0
-3.784862e+02	-1.678769e+01	0
-3.815385e+02	-6.104615e+00	0
-9.800451e+02	-4.944103e+01	0
-9.862451e+02	-4.944103e+01	0
1.959506e+01	4.163951e+00	0
-1.641086e+01	2.473877e+01	0
-1.098831e+02	3.968000e+01	0
-1.984000e+02	3.968000e+01	0
-2.838646e+02	3.968000e+01	0
-4.013785e+02	4.273231e+01	0
-4.761600e+02	4.273231e+01	0
-5.753600e+02	4.273231e+01	0
-6.654031e+02	3.968000e+01	0
-7.584985e+02	3.510154e+01	0
-8.348062e+02	3.357538e+01	0
-8.440585e+02	2.330564e+01	0
6.911207e+01	4.919010e-01	0
7.176691e+01	-7.348150e-01	0
7.796628e+01	-7.624463e+00	0
8.009481e+01	-1.028741e+01	0
7.550678e+01	4.919010e-01	0
7.838025e+01	-9.797530e-01	0
7.698248e+01	-1.278942e+01	0
7.715556e+01	-1.175704e+01	0
6.345521e+01	6.640661e+00	0
6.270420e+01	9.062716e+00	0
8.854215e+01	-1.008397e+01	0
8.866765e+01	-9.552593e+00	0
6.862017e+01	6.148760e+00	0
6.711309e+01	5.388642e+00	0
8.952595e+01	1.721653e+00	0
9.087210e+01	-2.449380e-01	0
6.911207e+01	-4.427107e+00	0
7.176691e+01	-6.368395e+00	0
6.173355e+01	-1.475702e+00	0
6.637827e+01	-1.469630e+00	0
8.288529e+01	2.213554e+00	0
8.401383e+01	3.184198e+00	0
1.861531e+01	2.277926e+01	0
2.449383e+01	2.253432e+01	0
1.959506e+00	2.449383e+01	0
7.206347e+01	-8.608264e+00	0
7.642074e+01	-1.273679e+01	0
6.763636e+01	-9.346116e+00	0
7.299161e+01	-9.797531e+00	0
2.680860e+01	1.770843e+01	0
3.184198e+01	1.592099e+01	0
6.098963e+01	9.062716e+00	0
-3.479631e+02	2.289231e+01	0
7.796628e+01	-2.951405e+00	0
7.838025e+01	-5.388642e+00	0
7.919603e+01	-3.935207e+00	0
8.278914e+01	-6.858272e+00	0
7.845818e+01	4.919008e+00	0
7.862519e+01	4.163951e+00	0
1.128912e+02	4.919010e-01	0
1.146311e+02	3.184198e+00	0
-1.327754e+02	-1.526154e+00	0
-1.343015e+02	4.578462e+00	0
9.419901e+01	-1.623273e+01	0
9.601580e+01	-1.249185e+01	0
1.074803e+02	1.131372e+01	0
1.050785e+02	1.494124e+01	0
-2.302420e+01	2.424889e+01	0
-1.281969e+02	3.815385e+01	0
-2.335015e+02	4.120615e+01	0
-3.739077e+02	4.120615e+01	0
-5.265231e+02	3.968000e+01	0
-6.989785e+02	3.815385e+01	0
-8.409108e+02	3.204923e+01	0
-9.039918e+02	3.878974e+00	0
-9.077118e+02	2.638974e+00	0
-1.224691e+01	2.522864e+01	0
1.175704e+01	2.424889e+01	0
-1.205662e+02	3.815385e+01	0
-2.731815e+02	3.968000e+01	0
-4.685292e+02	4.120615e+01	0
-6.577723e+02	3.815385e+01	0
-8.271754e+02	3.204923e+01	0
-8.082963e+00	2.473877e+01	0
-1.892431e+02	3.815385e+01	0
-3.784862e+02	4.120615e+01	0
-5.829908e+02	4.120615e+01	0
-7.676554e+02	3.662769e+01	0
-8.953118e+02	5.118974e+00	0
-9.444985e+02	-3.786769e+01	0
-9.399518e+02	-3.580103e+01	0
-9.515251e+02	-3.786769e+01	0
2.336529e+01	9.100165e+00	0
2.498370e+01	3.919012e+00	0
-5.387323e+02	9.156923e+00	0
-5.417846e+02	3.510154e+01	0
1.281402e+02	-1.451107e+01	0
1.268780e+02	-1.004247e+01	0
1.264185e+02	-9.838020e-01	0
1.241837e+02	2.449383e+00	0
1.291240e+02	1.180562e+01	0
1.121817e+02	1.322667e+01	0
1.367484e+02	-1.574083e+01	0
1.374104e+02	-1.396148e+01	0
1.315835e+02	-2.951405e+00	0
1.303072e+02	-7.348150e-01	0
1.340430e+02	1.303537e+01	0
1.268780e+02	1.224691e+01	0
-9.730185e+02	-2.050769e+01	0
-9.833518e+02	-1.802769e+01	0
1.286321e+02	-6.148760e+00	0
1.290825e+02	-4.408889e+00	0
1.227293e+02	-1.598678e+01	0
1.217343e+02	-1.224691e+01	0
1.160886e+02	4.181157e+00	0
1.143862e+02	7.593086e+00	0
-9.300318e+02	-2.543590e-01	0
-9.130851e+02	3.052308e+00	0
-6.821908e+02	-1.220923e+01	0
-6.928738e+02	2.136615e+01	0
-9.585518e+02	-1.596103e+01	0
-9.606185e+02	-1.678769e+01	0
-9.808718e+02	-1.513436e+01	0
-9.767385e+02	-1.802769e+01	0
-1.017245e+03	-1.637436e+01	0
-1.013938e+03	-2.381436e+01	0
-1.025098e+03	-1.844103e+01	0
-1.023032e+03	-1.720103e+01	0
-1.008565e+03	-1.430769e+01	0
-9.701251e+02	-1.761436e+01	0
-9.903785e+02	-1.430769e+01	0
-9.767385e+02	-4.034769e+01	0
-9.899651e+02	-3.042769e+01	0
-6.959262e+02	-1.220923e+01	0
-6.989785e+02	1.831385e+01	0
-7.035569e+02	-9.156923e+00	0
-1.024272e+03	-3.249436e+01	0
-1.018072e+03	-3.332103e+01	0
-8.957251e+02	9.665641e+00	0
-8.783651e+02	1.338564e+01	0
-9.630985e+02	-1.926769e+01	0
-9.531785e+02	-2.422769e+01	0
-9.945118e+02	-3.869436e+01	0
-8.824985e+02	1.503897e+01	0
-9.990585e+02	-1.802769e+01	0
-1.007738e+03	-3.621436e+01	0
8.952595e+01	-3.935207e+00	0
8.989235e+01	-4.653827e+00	0
7.034182e+01	4.427107e+00	0
7.103210e+01	5.143704e+00	0
5.583074e+01	6.148760e+00	0
5.290667e+01	4.898765e+00	0
9.871012e+01	-1.641086e+01	0
4.408889e+00	2.449383e+01	0
1.665580e+01	2.302420e+01	0
-6.368395e+00	2.473877e+01	0
8.327901e+00	2.302420e+01	0
7.993388e+01	9.592066e+00	0
6.443901e+01	2.459504e+00	0
6.686815e+01	3.429136e+00	0
1.214995e+02	-6.640661e+00	0
1.209995e+02	-3.184198e+00	0
6.956247e+01	9.307654e+00	0
3.453630e+01	1.616593e+01	0
7.304727e+01	-1.820033e+01	0
7.617580e+01	-1.690074e+01	0
7.895008e+01	9.346116e+00	0
7.715556e+01	1.224691e+01	0
8.731240e+01	5.164959e+00	0
8.793284e+01	5.143704e+00	0
9.419901e+01	-2.951405e+00	0
9.724049e+01	-1.959506e+00	0
1.155967e+02	-1.795438e+01	0
1.126453e+02	-2.951405e+00	0
1.129165e+02	-2.449380e-01	0
9.405630e+01	1.739062e+01	0
6.911207e+01	1.278942e+01	0
7.127704e+01	1.224691e+01	0
8.854215e+00	3.443306e+00	0
9.552593e+00	1.714568e+00	0
7.304727e+01	9.100165e+00	0
7.225679e+01	1.004247e+01	0
7.772033e+01	9.346116e+00	0
7.838025e+01	1.151210e+01	0
9.444496e+01	-5.902810e+00	0
9.454617e+01	-2.694321e+00	0
-2.694321e+00	2.424889e+01	0
2.473877e+01	2.228938e+01	0
2.032988e+01	2.277926e+01	0
-6.898215e+02	-1.068308e+01	0
-1.465108e+02	-3.052308e+00	0
6.837422e+01	1.082182e+01	0
6.147951e+01	1.494124e+01	0
5.189554e+01	1.401917e+01	0
5.462123e+01	1.126716e+01	0
7.968793e+01	6.886612e+00	0
7.984988e+01	7.348148e+00	0
7.427702e+01	1.008397e+01	0
7.323654e+01	9.797531e+00	0
6.468496e+01	1.401917e+01	0
5.731556e+01	1.690074e+01	0
5.952000e+01	1.426512e+01	0
6.613333e+01	1.273679e+01	0
7.255537e+01	1.328132e+01	0
7.078716e+01	1.469630e+01	0
9.381136e+01	-4.898765e+00	0
9.381136e+01	-4.898765e+00	0
1.313375e+02	-1.205157e+01	0
1.249185e+02	-8.327901e+00	0
1.165805e+02	9.346116e+00	0
1.134064e+02	1.126716e+01	0
1.210076e+02	-2.951405e+00	0
1.222242e+02	-1.224691e+00	0
9.223141e+01	-1.180562e+01	0
9.307654e+01	-1.004247e+01	0
1.256807e+02	-1.205157e+01	0
1.305521e+02	-9.552593e+00	0
1.214995e+02	2.213554e+00	0
1.209995e+02	7.103210e+00	0
-2.694321e+00	2.473877e+01	0
-7.020308e+01	3.662769e+01	0
-1.449846e+02	3.815385e+01	0
-2.396062e+02	3.968000e+01	0
-3.433846e+02	4.273231e+01	0
-4.456369e+02	4.273231e+01	0
-5.463631e+02	4.273231e+01	0
-6.257231e+02	3.968000e+01	0
-7.142400e+02	3.662769e+01	0
-8.088615e+02	3.357538e+01	0
-7.857785e+02	2.785231e+01	0
-8.911785e+02	8.425641e+00	0
1.494124e+01	2.400395e+01	0
2.939259e+01	2.351407e+01	0
-8.088615e+01	3.662769e+01	0
-1.602462e+02	3.815385e+01	0
-2.518154e+02	4.120615e+01	0
-3.693292e+02	4.273231e+01	0
-4.563200e+02	4.273231e+01	0
-5.631508e+02	4.120615e+01	0
-6.364062e+02	4.120615e+01	0
-7.386585e+02	3.662769e+01	0
-8.180185e+02	3.357538e+01	0
-1.663508e+02	3.815385e+01	0
-2.609723e+02	4.120615e+01	0
-3.968000e+02	4.273231e+01	0
-4.975262e+02	3.815385e+01	0
-5.326277e+02	4.273231e+01	0
-2.179951e+01	2.424889e+01	0
-3.086222e+01	2.424889e+01	0
-1.343015e+02	3.815385e+01	0
-2.197662e+02	4.120615e+01	0
-3.143877e+02	4.273231e+01	0
-4.059569e+02	4.425846e+01	0
-4.883692e+02	4.120615e+01	0
-5.967262e+02	4.273231e+01	0
-6.882954e+02	3.815385e+01	0
-7.737600e+02	3.662769e+01	0
-8.485415e+02	3.357538e+01	0
-8.684451e+02	1.751897e+01	0
-9.147385e+02	1.589740e-01	0
